Mod:Item:MetaData, Localized Name
mysticalagradditions:tier6_inferium_seeds, Inferium Seeds
mysticalagradditions:nether_star_seeds, Nether Star Seeds
mysticalagradditions:dragon_egg_seeds, Dragon Egg Seeds
mysticalagradditions:charm:0, Шарм: Добыча AOE
mysticalagradditions:inferium_paxel, §eInferium Paxel
mysticalagradditions:prudentium_paxel, §aPrudentium Paxel
mysticalagradditions:intermedium_paxel, §6Intermedium Paxel
mysticalagradditions:superium_paxel, §bSuperium Paxel
mysticalagradditions:supremium_paxel, §cSupremium Paxel
mysticalagriexpansion:prosperity_seeds, Семена процветариума
mysticalagriexpansion:prosperity_essence, Эссенция процветариума
mysticalagriexpansion:mechanical_seeds, Механические семена
mysticalagriexpansion:mechanical_essence, Механическая эссенция
mysticalagriexpansion:plutonium_seeds, Плутонивые семена
mysticalagriexpansion:plutonium_essence, item.plutonium_essence.name
mysticalagriexpansion:uranium_235_seeds, Уран-235 семена
mysticalagriexpansion:uranium_235_essence, Уран-235 эссенция
mysticalagriexpansion:insanium_theoretical_water, §5Инсаниумный теоретический бесконечный источник воды
mysticalagriexpansion:insanium_fert_core, §5Инсаниумное ядро удобрения
mysticalagriexpansion:exemplary_gear, §7Образцовая шестеренка
mysticalagriexpansion:electronic_seeds, §cБазовое электронное семя
mysticalagriexpansion:nuclear_seeds, §aБазовое ядерное семя
mysticalagriexpansion:alloy_seeds, §7Базовое семя сплавов
mysticalagriexpansion:tier_1_electronic_seeds, §eУровень 1 Создание электронного семени
mysticalagriexpansion:tier_1_nuclear_seeds, §eУровень 1 Создание ядерного семени
mysticalagriexpansion:tier_1_alloy_seeds, §eУровень 1 Создание спалавного семени
mysticalagriexpansion:tier_2_electronic_seeds, §aУровень 2 Создание электронного семени
mysticalagriexpansion:tier_2_nuclear_seeds, §aУровень 2 Создание ядерного семени
mysticalagriexpansion:tier_2_alloy_seeds, §aУровень 2 Создание спалавного семени
mysticalagriexpansion:tier_3_electronic_seeds, §6Уровень 3 Создание электронного семени
mysticalagriexpansion:tier_3_nuclear_seeds, §6Уровень 3 Создание ядерного семени
mysticalagriexpansion:tier_3_alloy_seeds, §6Уровень 3 Создание спалавного семени
mysticalagriexpansion:tier_4_electronic_seeds, §bУровень 4 Создание электронного семени
mysticalagriexpansion:tier_4_nuclear_seeds, §bУровень 4 Создание ядерного семени
mysticalagriexpansion:tier_4_alloy_seeds, §bУровень 4 Создание спалавного семени
mysticalagriexpansion:tier_5_electronic_seeds, §cУровень 5 Создание электронного семени
mysticalagriexpansion:tier_5_nuclear_seeds, §cУровень 5 Создание ядерного семени
mysticalagriexpansion:tier_5_alloy_seeds, §cУровень 5 Создание спалавного семени
mysticalagriexpansion:tier_6_electronic_seeds, §5Уровень 6 Создание электронного семени
mysticalagriexpansion:tier_6_nuclear_seeds, §5Уровень 6 Создание ядерного семени
mysticalagriexpansion:tier_6_alloy_seeds, §5Уровень 6 Создание спалавного семени
mysticalagriexpansion:mutagenesis_core, Ядро мутагенезиса
mysticalagriexpansion:insanium_watering_can, §5Инсаниумная лейка
mysticalagriexpansion:inferium_mutagenesis_processor, §eИнфериумный процессор мутагенезиса
mysticalagriexpansion:prudentium_mutagenesis_processor, §aПрудентиумный процессор мутагенезиса
mysticalagriexpansion:intermedium_mutagenesis_processor, §6Интермедиумный процессор мутагенезиса
mysticalagriexpansion:superium_mutagenesis_processor, §bСупериумный процессор мутагенезиса
mysticalagriexpansion:supremium_mutagenesis_processor, §cСупремиумный процессор мутагенезиса
mysticalagriexpansion:insanium_mutagenesis_processor, §5Инсаниумный процессор мутагенезиса
mysticalagriexpansion:prosperity_crop, Процветариумная культура
mysticalagriexpansion:mechanical_crop, Механическая культура
mysticalagriexpansion:plutonium_crop, tile.plutonium_crop.name
mysticalagriexpansion:uranium_235_crop, Uranium-235 культура
mysticalagriexpansion:tier2_growth_accelerator, §aПрудентиумный ускоритель роста
mysticalagriexpansion:tier3_growth_accelerator, §6Интермедиумный ускоритель роста
mysticalagriexpansion:tier4_growth_accelerator, §bСупериумный ускоритель роста
mysticalagriexpansion:tier5_growth_accelerator, §cСупремиумный ускоритель роста
mysticalagriexpansion:tier6_growth_accelerator, §5Инсаниумный ускоритель роста
rftools:smartwrench, Умный ключ
rftools:rftools_manual, Инструкция RFTools
rftools:rftools_shape_manual, RFTools Shape Manual
rftools:dimensional_shard, Осколок измерений
rftools:shard_wand, Жезл осколков
rftools:infused_diamond, Заряженный алмаз
rftools:infused_enderpearl, Infused Enderpearl
rftools:syringe, Шприц
rftools:peace_essence, Эссенция успокоения
rftools:developers_delight, Монитор разработчиков
rftools:network_monitor, Монитор энергосети
rftools:modifier_module, Modifier
rftools:storage_module_tablet, Планшет для модулей хранилища
rftools:storage_module:0, Модуль хранилища I
rftools:storage_module:1, Модуль хранилища II
rftools:storage_module:2, Модуль хранилища III
rftools:storage_module:6, Модуль удалённого хранилища
rftools:oredict_module, Модуль хранилища по словарю руд
rftools:generic_module, Модуль обычного хранилища
rftools:filter_module, Модуль фильтра хранилища
rftools:teleport_probe, Зонд-телепорт
rftools:charged_porter, Заряженный телепорт
rftools:advanced_charged_porter, Продвинутый заряженный телепорт
rftools:text_module, Модуль текста
rftools:inventory_module, Модуль инвентаря
rftools:inventoryplus_module, Модуль инвентаря+
rftools:energy_module, Модуль энергии
rftools:energyplus_module, Модуль энергии+
rftools:clock_module, Модуль часов
rftools:fluid_module, Модуль жидкостей
rftools:fluidplus_module, Модуль жидкостей+
